股票,進場日,出場日,進場價,出場價,報酬率,持有天數,結果
3712,2020-10-23,2020-10-30,38.05,35.65,-6.31,5,失敗
4563,2020-10-23,2020-10-30,32.6,31.6,-3.07,5,未達標
4580,2020-10-23,2020-10-30,95.5,93.5,-2.09,5,未達標
6290,2020-10-23,2020-10-30,52.6,51.2,-2.66,5,未達標
8044,2020-10-23,2020-10-30,97.7,96.0,-1.74,5,未達標
3013,2020-10-26,2020-11-02,12.8,12.3,-3.91,5,未達標
4148,2020-10-26,2020-11-02,34.4,32.75,-4.8,5,未達標
4721,2020-10-26,2020-11-02,57.8,55.1,-4.67,5,未達標
5328,2020-10-26,2020-11-02,8.82,8.42,-4.54,5,未達標
5356,2020-10-26,2020-11-02,26.4,26.1,-1.14,5,未達標
6118,2020-10-26,2020-11-02,10.2,10.15,-0.49,5,未達標
6274,2020-10-26,2020-10-30,101.0,95.0,-5.94,4,失敗
6277,2020-10-26,2020-11-02,82.8,82.4,-0.48,5,未達標
00634R,2020-10-27,2020-11-03,4.53,4.48,-1.1,5,未達標
00656R,2020-10-27,2020-11-03,8.31,8.17,-1.68,5,未達標
00677U,2020-10-27,2020-10-30,4.46,5.09,14.13,3,勝利
2388,2020-10-27,2020-11-03,38.55,37.0,-4.02,5,未達標
3489,2020-10-27,2020-11-03,12.05,12.2,1.24,5,未達標
3684,2020-10-27,2020-11-03,35.75,34.8,-2.66,5,未達標
4168,2020-10-27,2020-11-03,25.7,25.6,-0.39,5,未達標
8222,2020-10-27,2020-11-03,13.0,13.0,0.0,5,未達標
2034,2020-10-28,2020-11-04,23.05,23.25,0.87,5,未達標
2929,2020-10-28,2020-10-30,30.95,28.95,-6.46,2,失敗
3515,2020-10-28,2020-11-02,170.5,159.5,-6.45,3,失敗
6664,2020-10-28,2020-11-04,58.9,59.7,1.36,5,未達標
8404,2020-10-28,2020-11-04,28.4,28.8,1.41,5,未達標
1460,2020-10-29,2020-11-05,9.95,9.61,-3.42,5,未達標
6504,2020-10-29,2020-11-05,234.0,225.5,-3.63,5,未達標
2723,2020-10-30,2020-11-06,104.5,106.0,1.44,5,未達標
3287,2020-10-30,2020-11-04,28.25,33.6,18.94,3,勝利
8478,2020-10-30,2020-11-06,60.4,63.1,4.47,5,未達標
1323,2020-11-02,2020-11-09,32.95,33.0,0.15,5,未達標
1402,2020-11-02,2020-11-09,26.05,26.6,2.11,5,未達標
1701,2020-11-02,2020-11-09,23.3,23.7,1.72,5,未達標
2834,2020-11-02,2020-11-09,9.57,9.76,1.99,5,未達標
2881,2020-11-02,2020-11-09,41.45,42.7,3.02,5,未達標
2884,2020-11-02,2020-11-09,24.6,25.45,3.46,5,未達標
2890,2020-11-02,2020-11-09,10.9,11.05,1.38,5,未達標
2892,2020-11-02,2020-11-09,20.45,21.05,2.93,5,未達標
4130,2020-11-02,2020-11-09,30.15,30.8,2.16,5,未達標
5344,2020-11-02,2020-11-09,14.4,14.75,2.43,5,未達標
5876,2020-11-02,2020-11-09,37.95,38.85,2.37,5,未達標
6274,2020-11-02,2020-11-09,98.8,108.5,9.82,5,未達標
6278,2020-11-02,2020-11-09,103.0,108.5,5.34,5,未達標
6426,2020-11-02,2020-11-09,97.5,105.0,7.69,5,未達標
8039,2020-11-02,2020-11-09,51.5,54.0,4.85,5,未達標
8401,2020-11-02,2020-11-09,10.85,10.85,0.0,5,未達標
00701,2020-11-03,2020-11-10,20.53,21.06,2.58,5,未達標
1103,2020-11-03,2020-11-10,15.75,17.05,8.25,5,未達標
1218,2020-11-03,2020-11-10,21.95,22.5,2.51,5,未達標
1303,2020-11-03,2020-11-10,60.8,63.0,3.62,5,未達標
1452,2020-11-03,2020-11-10,15.5,15.65,0.97,5,未達標
1540,2020-11-03,2020-11-10,14.75,14.9,1.02,5,未達標
1725,2020-11-03,2020-11-10,14.15,13.9,-1.77,5,未達標
2034,2020-11-03,2020-11-10,23.1,23.3,0.87,5,未達標
2227,2020-11-03,2020-11-10,248.0,250.5,1.01,5,未達標
2405,2020-11-03,2020-11-10,8.94,9.04,1.12,5,未達標
2468,2020-11-03,2020-11-10,12.95,13.1,1.16,5,未達標
2633,2020-11-03,2020-11-10,30.3,31.6,4.29,5,未達標
2706,2020-11-03,2020-11-10,13.25,13.65,3.02,5,未達標
2883,2020-11-03,2020-11-10,8.53,8.67,1.64,5,未達標
2887,2020-11-03,2020-11-10,12.9,13.2,2.33,5,未達標
4747,2020-11-03,2020-11-10,37.1,37.3,0.54,5,未達標
6108,2020-11-03,2020-11-10,20.7,20.3,-1.93,5,未達標
6175,2020-11-03,2020-11-10,21.55,21.55,0.0,5,未達標
6706,2020-11-03,2020-11-10,141.5,150.5,6.36,5,未達標
8048,2020-11-03,2020-11-10,27.5,27.95,1.64,5,未達標
8066,2020-11-03,2020-11-10,52.2,54.5,4.41,5,未達標
8088,2020-11-03,2020-11-10,23.8,23.95,0.63,5,未達標
8341,2020-11-03,2020-11-10,217.5,226.0,3.91,5,未達標
00878,2020-11-04,2020-11-11,14.58,14.99,2.81,5,未達標
1515,2020-11-04,2020-11-10,81.9,76.7,-6.35,4,失敗
2838,2020-11-04,2020-11-11,10.15,10.4,2.46,5,未達標
2903,2020-11-04,2020-11-11,24.1,25.1,4.15,5,未達標
4171,2020-11-04,2020-11-11,140.5,141.5,0.71,5,未達標
4991,2020-11-04,2020-11-11,47.7,47.05,-1.36,5,未達標
5288,2020-11-04,2020-11-11,101.5,103.5,1.97,5,未達標
5426,2020-11-04,2020-11-11,10.5,10.35,-1.43,5,未達標
6197,2020-11-04,2020-11-11,34.55,33.9,-1.88,5,未達標
6290,2020-11-04,2020-11-11,52.7,52.5,-0.38,5,未達標
6412,2020-11-04,2020-11-11,68.4,67.3,-1.61,5,未達標
6431,2020-11-04,2020-11-11,27.5,27.1,-1.45,5,未達標
6535,2020-11-04,2020-11-11,33.9,33.95,0.15,5,未達標
6576,2020-11-04,2020-11-09,82.6,93.0,12.59,3,勝利
6716,2020-11-04,2020-11-11,66.0,66.8,1.21,5,未達標
8155,2020-11-04,2020-11-11,113.0,117.0,3.54,5,未達標
8284,2020-11-04,2020-11-11,48.3,49.0,1.45,5,未達標
8404,2020-11-04,2020-11-11,28.8,29.35,1.91,5,未達標
9941,2020-11-04,2020-11-11,97.7,102.0,4.4,5,未達標
2548,2020-11-05,2020-11-12,86.9,88.1,1.38,5,未達標
2904,2020-11-05,2020-11-12,24.55,25.0,1.83,5,未達標
4141,2020-11-05,2020-11-12,11.25,11.25,0.0,5,未達標
6180,2020-11-05,2020-11-12,61.9,62.4,0.81,5,未達標
2509,2020-11-06,2020-11-13,19.05,19.35,1.57,5,未達標
3021,2020-11-06,2020-11-12,15.3,14.45,-5.56,4,失敗
3285,2020-11-06,2020-11-13,21.15,20.35,-3.78,5,未達標
8935,2020-11-06,2020-11-13,7.83,7.79,-0.51,5,未達標
1323,2020-11-09,2020-11-16,33.0,32.95,-0.15,5,未達標
2063,2020-11-09,2020-11-16,31.0,30.85,-0.48,5,未達標
2069,2020-11-09,2020-11-16,14.85,15.15,2.02,5,未達標
2596,2020-11-09,2020-11-16,21.4,21.3,-0.47,5,未達標
2702,2020-11-09,2020-11-16,15.7,16.1,2.55,5,未達標
3354,2020-11-09,2020-11-16,12.35,11.9,-3.64,5,未達標
4971,2020-11-09,2020-11-16,49.9,51.4,3.01,5,未達標
5903,2020-11-09,2020-11-16,264.0,268.0,1.52,5,未達標
8940,2020-11-09,2020-11-16,10.05,10.2,1.49,5,未達標
1109,2020-11-10,2020-11-17,19.3,20.2,4.66,5,未達標
1434,2020-11-10,2020-11-17,31.75,31.9,0.47,5,未達標
1459,2020-11-10,2020-11-17,8.31,8.36,0.6,5,未達標
1539,2020-11-10,2020-11-17,20.4,19.35,-5.15,5,失敗
2395,2020-11-10,2020-11-17,295.5,308.5,4.4,5,未達標
2887E,2020-11-10,2020-11-17,52.9,52.9,0.0,5,未達標
2901,2020-11-10,2020-11-17,23.85,24.0,0.63,5,未達標
3004,2020-11-10,2020-11-17,53.0,54.0,1.89,5,未達標
3229,2020-11-10,2020-11-17,9.25,9.1,-1.62,5,未達標
4541,2020-11-10,2020-11-17,18.95,18.6,-1.85,5,未達標
4572,2020-11-10,2020-11-17,78.2,82.6,5.63,5,未達標
5706,2020-11-10,2020-11-12,30.6,28.95,-5.39,2,失敗
5905,2020-11-10,2020-11-17,9.95,9.98,0.3,5,未達標
1451,2020-11-11,2020-11-18,16.55,16.4,-0.91,5,未達標
2314,2020-11-11,2020-11-18,23.6,23.85,1.06,5,未達標
2537,2020-11-11,2020-11-17,10.35,9.8,-5.31,4,失敗
2538,2020-11-11,2020-11-18,9.87,9.83,-0.41,5,未達標
2606,2020-11-11,2020-11-18,29.75,30.05,1.01,5,未達標
2912,2020-11-11,2020-11-18,269.5,271.0,0.56,5,未達標
3088,2020-11-11,2020-11-18,50.7,51.4,1.38,5,未達標
3118,2020-11-11,2020-11-18,29.2,30.6,4.79,5,未達標
3567,2020-11-11,2020-11-18,25.35,25.75,1.58,5,未達標
3704,2020-11-11,2020-11-18,24.1,24.15,0.21,5,未達標
4726,2020-11-11,2020-11-18,38.6,38.2,-1.04,5,未達標
5234,2020-11-11,2020-11-18,80.3,81.6,1.62,5,未達標
5291,2020-11-11,2020-11-18,22.75,23.1,1.54,5,未達標
5328,2020-11-11,2020-11-18,9.19,8.83,-3.92,5,未達標
6156,2020-11-11,2020-11-17,18.6,17.65,-5.11,4,失敗
6186,2020-11-11,2020-11-18,28.15,28.25,0.36,5,未達標
6451,2020-11-11,2020-11-17,105.5,117.5,11.37,4,勝利
6592,2020-11-11,2020-11-18,81.4,80.7,-0.86,5,未達標
8011,2020-11-11,2020-11-16,16.0,19.0,18.75,3,勝利
8183,2020-11-11,2020-11-18,18.65,18.55,-0.54,5,未達標
8277,2020-11-11,2020-11-18,6.83,6.7,-1.9,5,未達標
3441,2020-11-12,2020-11-19,24.5,25.55,4.29,5,未達標
6698,2020-11-12,2020-11-19,40.2,40.45,0.62,5,未達標
8916,2020-11-12,2020-11-19,40.0,40.0,0.0,5,未達標
1506,2020-11-13,2020-11-20,10.8,10.5,-2.78,5,未達標
2377,2020-11-13,2020-11-20,117.0,123.5,5.56,5,未達標
2379,2020-11-13,2020-11-20,362.5,379.5,4.69,5,未達標
3118,2020-11-13,2020-11-20,29.2,30.0,2.74,5,未達標
3707,2020-11-13,2020-11-20,27.95,29.65,6.08,5,未達標
4142,2020-11-13,2020-11-20,61.4,64.0,4.23,5,未達標
4581,2020-11-13,2020-11-20,36.9,36.95,0.14,5,未達標
5302,2020-11-13,2020-11-20,6.58,6.82,3.65,5,未達標
1471,2020-11-16,2020-11-18,5.58,6.4,14.7,2,勝利
1589,2020-11-16,2020-11-23,94.1,93.0,-1.17,5,未達標
2382,2020-11-16,2020-11-23,76.1,77.5,1.84,5,未達標
3217,2020-11-16,2020-11-18,107.5,102.0,-5.12,2,失敗
4912,2020-11-16,2020-11-23,121.5,119.5,-1.65,5,未達標
4991,2020-11-16,2020-11-23,48.2,50.5,4.77,5,未達標
6163,2020-11-16,2020-11-23,15.25,15.1,-0.98,5,未達標
6412,2020-11-16,2020-11-23,67.3,68.0,1.04,5,未達標
8908,2020-11-16,2020-11-23,51.8,51.5,-0.58,5,未達標
1815,2020-11-17,2020-11-19,10.25,11.5,12.2,2,勝利
2439,2020-11-17,2020-11-24,141.5,140.5,-0.71,5,未達標
3232,2020-11-17,2020-11-18,18.7,17.1,-8.56,1,失敗
3563,2020-11-17,2020-11-24,296.0,300.5,1.52,5,未達標
4167,2020-11-17,2020-11-24,32.95,32.7,-0.76,5,未達標
6465,2020-11-17,2020-11-24,30.75,32.0,4.07,5,未達標
8054,2020-11-17,2020-11-24,17.9,19.2,7.26,5,未達標
2359,2020-11-18,2020-11-25,18.25,18.4,0.82,5,未達標
2498,2020-11-18,2020-11-25,29.4,30.6,4.08,5,未達標
3059,2020-11-18,2020-11-25,26.9,27.1,0.74,5,未達標
5820,2020-11-18,2020-11-25,10.5,10.35,-1.43,5,未達標
6185,2020-11-18,2020-11-25,13.85,13.85,0.0,5,未達標
6570,2020-11-18,2020-11-25,31.0,31.0,0.0,5,未達標
8093,2020-11-18,2020-11-25,8.97,9.14,1.9,5,未達標
2221,2020-11-19,2020-11-26,23.6,24.75,4.87,5,未達標
4503,2020-11-19,2020-11-26,16.35,16.7,2.14,5,未達標
5488,2020-11-19,2020-11-26,6.31,6.35,0.63,5,未達標
6126,2020-11-19,2020-11-26,22.5,22.6,0.44,5,未達標
6167,2020-11-19,2020-11-26,6.9,7.12,3.19,5,未達標
6171,2020-11-20,2020-11-27,23.55,24.2,2.76,5,未達標
6243,2020-11-20,2020-11-27,12.8,13.35,4.3,5,未達標
2059,2020-11-23,2020-11-30,294.5,300.0,1.87,5,未達標
2458,2020-11-23,2020-11-30,134.5,132.0,-1.86,5,未達標
2527,2020-11-23,2020-11-30,18.4,19.2,4.35,5,未達標
2905,2020-11-23,2020-11-30,21.0,21.45,2.14,5,未達標
6177,2020-11-23,2020-11-30,29.7,31.55,6.23,5,未達標
6573,2020-11-23,2020-11-30,15.05,15.05,0.0,5,未達標
6210,2020-11-24,2020-12-01,39.6,39.45,-0.38,5,未達標
8284,2020-11-24,2020-12-01,52.6,51.0,-3.04,5,未達標
2221,2020-11-25,2020-12-02,23.65,24.75,4.65,5,未達標
2444,2020-11-25,2020-12-02,14.6,15.05,3.08,5,未達標
6122,2020-11-25,2020-12-02,11.8,11.65,-1.27,5,未達標
1813,2020-11-26,2020-12-03,19.3,19.6,1.55,5,未達標
3128,2020-11-26,2020-12-03,13.0,13.2,1.54,5,未達標
3131,2020-11-26,2020-12-03,370.5,380.0,2.56,5,未達標
3710,2020-11-26,2020-11-30,8.85,9.84,11.19,2,勝利
6492,2020-11-26,2020-12-03,226.5,227.0,0.22,5,未達標
1514,2020-11-27,2020-12-04,27.5,27.6,0.36,5,未達標
3684,2020-11-27,2020-12-04,34.45,34.0,-1.31,5,未達標
4157,2020-11-27,2020-12-04,23.25,22.45,-3.44,5,未達標
4552,2020-11-27,2020-12-04,36.6,36.05,-1.5,5,未達標
5310,2020-11-27,2020-12-03,15.05,14.0,-6.98,4,失敗
6156,2020-11-27,2020-12-04,17.7,19.15,8.19,5,未達標
8068,2020-11-27,2020-12-04,30.0,29.5,-1.67,5,未達標
8289,2020-11-27,2020-12-04,11.5,12.0,4.35,5,未達標
9103,2020-11-27,2020-12-04,26.8,26.35,-1.68,5,未達標
3303,2020-11-30,2020-12-07,23.15,23.5,1.51,5,未達標
3313,2020-11-30,2020-12-07,12.15,12.5,2.88,5,未達標
4402,2020-11-30,2020-12-07,5.45,5.28,-3.12,5,未達標
5471,2020-11-30,2020-12-07,66.9,67.2,0.45,5,未達標
6164,2020-11-30,2020-12-07,7.39,7.77,5.14,5,未達標
1233,2020-12-01,2020-12-08,35.9,35.65,-0.7,5,未達標
1541,2020-12-01,2020-12-08,51.9,54.3,4.62,5,未達標
2102,2020-12-01,2020-12-08,20.4,20.35,-0.25,5,未達標
1506,2020-12-02,2020-12-08,11.35,10.75,-5.29,4,失敗
6414,2020-12-02,2020-12-09,237.0,263.0,10.97,5,勝利
8916,2020-12-02,2020-12-09,39.85,38.75,-2.76,5,未達標
4120,2020-12-03,2020-12-10,50.0,49.2,-1.6,5,未達標
6690,2020-12-03,2020-12-10,151.0,147.5,-2.32,5,未達標
8044,2020-12-04,2020-12-11,88.2,88.8,0.68,5,未達標
00641R,2020-12-07,2020-12-14,12.13,11.89,-1.98,5,未達標
4111,2020-12-07,2020-12-14,23.9,23.6,-1.26,5,未達標
8928,2020-12-07,2020-12-14,29.1,28.85,-0.86,5,未達標
9914,2020-12-07,2020-12-14,250.0,250.0,0.0,5,未達標
3293,2020-12-08,2020-12-15,696.0,680.0,-2.3,5,未達標
3515,2020-12-08,2020-12-15,169.0,158.5,-6.21,5,失敗
8432,2020-12-08,2020-12-15,59.7,59.3,-0.67,5,未達標
1463,2020-12-09,2020-12-16,12.4,12.45,0.4,5,未達標
6672,2020-12-09,2020-12-16,70.0,68.3,-2.43,5,未達標
8044,2020-12-09,2020-12-16,88.0,89.2,1.36,5,未達標
4160,2020-12-10,2020-12-17,24.95,24.15,-3.21,5,未達標
6492,2020-12-11,2020-12-18,226.0,215.5,-4.65,5,未達標
4105,2020-12-14,2020-12-21,68.6,69.1,0.73,5,未達標
4123,2020-12-14,2020-12-21,69.7,73.6,5.6,5,未達標
5820,2020-12-14,2020-12-21,10.85,12.0,10.6,5,勝利
00654R,2020-12-15,2020-12-22,10.81,10.9,0.83,5,未達標
3498,2020-12-15,2020-12-22,43.5,40.1,-7.82,5,失敗
8092,2020-12-15,2020-12-22,8.22,8.1,-1.46,5,未達標
1507,2020-12-16,2020-12-23,62.6,61.8,-1.28,5,未達標
6472,2020-12-16,2020-12-21,187.0,210.0,12.3,3,勝利
1752,2020-12-17,2020-12-24,39.45,40.15,1.77,5,未達標
2062,2020-12-17,2020-12-24,24.1,23.9,-0.83,5,未達標
8341,2020-12-17,2020-12-24,229.5,233.5,1.74,5,未達標
3176,2020-12-18,2020-12-25,59.4,58.7,-1.18,5,未達標
3605,2020-12-18,2020-12-22,33.1,37.7,13.9,2,勝利
4147,2020-12-18,2020-12-25,86.5,85.3,-1.39,5,未達標
6672,2020-12-18,2020-12-25,69.3,67.7,-2.31,5,未達標
00673R,2020-12-21,2020-12-28,25.03,24.75,-1.12,5,未達標
2530,2020-12-21,2020-12-28,14.15,14.05,-0.71,5,未達標
4102,2020-12-21,2020-12-23,24.5,28.5,16.33,2,勝利
00654R,2020-12-22,2020-12-29,10.9,10.46,-4.04,5,未達標
00671R,2020-12-22,2020-12-29,6.61,6.48,-1.97,5,未達標
1323,2020-12-22,2020-12-29,33.1,33.1,0.0,5,未達標
1799,2020-12-22,2020-12-24,18.65,17.6,-5.63,2,失敗
3118,2020-12-22,2020-12-29,30.0,30.15,0.5,5,未達標
4133,2020-12-22,2020-12-29,60.6,57.6,-4.95,5,未達標
4726,2020-12-22,2020-12-24,33.15,31.45,-5.13,2,失敗
4747,2020-12-22,2020-12-29,37.5,37.1,-1.07,5,未達標
6492,2020-12-22,2020-12-23,230.0,218.0,-5.22,1,失敗
1598,2020-12-23,2020-12-30,116.5,118.0,1.29,5,未達標
5489,2020-12-23,2020-12-30,29.15,29.45,1.03,5,未達標
9105,2020-12-23,2020-12-30,4.2,4.07,-3.1,5,未達標
1808,2020-12-24,2020-12-31,59.0,59.7,1.19,5,未達標
4502,2020-12-24,2020-12-31,47.55,46.6,-2.0,5,未達標
8059,2020-12-24,2020-12-31,11.5,11.85,3.04,5,未達標
8111,2020-12-24,2020-12-31,16.9,16.8,-0.59,5,未達標
1593,2020-12-25,2020-12-30,60.5,67.9,12.23,3,勝利
1711,2020-12-25,2021-01-04,16.8,17.5,4.17,5,未達標
2535,2020-12-25,2021-01-04,26.65,27.05,1.5,5,未達標
2801,2020-12-25,2021-01-04,17.35,17.8,2.59,5,未達標
6456,2020-12-25,2021-01-04,114.0,117.5,3.07,5,未達標
6612,2020-12-25,2021-01-04,61.7,62.0,0.49,5,未達標
8916,2020-12-25,2021-01-04,38.95,39.85,2.31,5,未達標
0055,2020-12-28,2021-01-05,17.71,18.07,2.03,5,未達標
4157,2020-12-28,2021-01-05,23.0,22.1,-3.91,5,未達標
4506,2020-12-28,2021-01-05,56.7,56.7,0.0,5,未達標
5203,2020-12-28,2021-01-05,102.0,104.5,2.45,5,未達標
5474,2020-12-28,2020-12-29,196.5,185.5,-5.6,1,失敗
9933,2020-12-28,2021-01-05,38.75,38.15,-1.55,5,未達標
3018,2020-12-29,2021-01-06,18.2,17.95,-1.37,5,未達標
4155,2020-12-29,2021-01-06,26.95,26.65,-1.11,5,未達標
4554,2020-12-29,2021-01-06,26.0,25.5,-1.92,5,未達標
8450,2020-12-29,2021-01-06,23.7,23.2,-2.11,5,未達標
1340,2020-12-30,2021-01-07,12.7,12.15,-4.33,5,未達標
1786,2020-12-30,2021-01-07,61.4,60.0,-2.28,5,未達標
2887E,2020-12-30,2021-01-07,52.5,52.5,0.0,5,未達標
3541,2020-12-30,2021-01-07,58.5,56.3,-3.76,5,未達標
3576,2020-12-30,2021-01-06,14.5,13.75,-5.17,4,失敗
3645,2020-12-30,2021-01-07,55.3,55.2,-0.18,5,未達標
4106,2020-12-30,2021-01-07,28.65,28.0,-2.27,5,未達標
4735,2020-12-30,2021-01-07,101.0,99.1,-1.88,5,未達標
5324,2020-12-30,2021-01-07,11.3,11.1,-1.77,5,未達標
5903,2020-12-30,2021-01-07,263.0,263.5,0.19,5,未達標
6185,2020-12-30,2021-01-07,13.6,13.35,-1.84,5,未達標
6462,2020-12-30,2021-01-07,175.0,177.0,1.14,5,未達標
8416,2020-12-30,2021-01-06,114.5,127.0,10.92,4,勝利
00671R,2020-12-31,2021-01-08,6.48,6.41,-1.08,5,未達標
1799,2020-12-31,2021-01-08,17.35,16.5,-4.9,5,未達標
2348,2020-12-31,2021-01-08,85.0,88.0,3.53,5,未達標
3024,2020-12-31,2021-01-08,11.4,10.8,-5.26,5,失敗
3289,2020-12-31,2021-01-08,57.5,58.1,1.04,5,未達標
9906,2020-12-31,2021-01-08,39.85,39.45,-1.0,5,未達標
00641R,2021-01-04,2021-01-11,11.88,11.45,-3.62,5,未達標
2313,2021-01-04,2021-01-11,44.6,44.9,0.67,5,未達標
2444,2021-01-04,2021-01-11,14.7,15.15,3.06,5,未達標
2458,2021-01-04,2021-01-07,140.0,160.0,14.29,3,勝利
3014,2021-01-04,2021-01-11,68.6,71.5,4.23,5,未達標
3163,2021-01-04,2021-01-11,54.3,50.7,-6.63,5,失敗
3227,2021-01-04,2021-01-11,196.5,193.5,-1.53,5,未達標
3587,2021-01-04,2021-01-11,87.3,90.5,3.67,5,未達標
4551,2021-01-04,2021-01-11,180.5,177.5,-1.66,5,未達標
4912,2021-01-04,2021-01-07,114.0,127.0,11.4,3,勝利
5220,2021-01-04,2021-01-11,41.6,39.55,-4.93,5,未達標
5907,2021-01-04,2021-01-11,21.25,20.6,-3.06,5,未達標
6416,2021-01-04,2021-01-11,124.5,122.0,-2.01,5,未達標
6532,2021-01-04,2021-01-11,57.4,58.5,1.92,5,未達標
6538,2021-01-04,2021-01-11,185.5,179.5,-3.23,5,未達標
3218,2021-01-05,2021-01-12,250.5,256.5,2.4,5,未達標
3540,2021-01-05,2021-01-12,64.5,61.2,-5.12,5,失敗
4943,2021-01-05,2021-01-07,92.3,87.5,-5.2,2,失敗
4502,2021-01-06,2021-01-13,46.9,45.8,-2.35,5,未達標
4972,2021-01-06,2021-01-13,28.65,28.7,0.17,5,未達標
6234,2021-01-06,2021-01-13,22.0,22.25,1.14,5,未達標
6592,2021-01-07,2021-01-14,80.9,82.9,2.47,5,未達標
1436,2021-01-08,2021-01-15,38.3,38.1,-0.52,5,未達標
2754,2021-01-08,2021-01-15,76.5,73.7,-3.66,5,未達標
3017,2021-01-08,2021-01-14,67.9,75.5,11.19,4,勝利
3287,2021-01-08,2021-01-15,27.7,25.65,-7.4,5,失敗
5287,2021-01-08,2021-01-15,215.5,218.0,1.16,5,未達標
6223,2021-01-08,2021-01-15,112.0,114.0,1.79,5,未達標
9802,2021-01-08,2021-01-15,113.0,106.5,-5.75,5,失敗
1264,2021-01-11,2021-01-18,251.5,250.0,-0.6,5,未達標
1526,2021-01-11,2021-01-15,45.4,42.2,-7.05,4,失敗
2501,2021-01-11,2021-01-18,20.0,20.0,0.0,5,未達標
2729,2021-01-11,2021-01-18,237.5,231.5,-2.53,5,未達標
3202,2021-01-11,2021-01-18,19.05,18.75,-1.57,5,未達標
3227,2021-01-11,2021-01-18,193.5,196.5,1.55,5,未達標
3491,2021-01-11,2021-01-18,74.1,73.6,-0.67,5,未達標
5321,2021-01-11,2021-01-15,32.25,30.05,-6.82,4,失敗
5536,2021-01-11,2021-01-18,191.5,189.0,-1.31,5,未達標
8938,2021-01-11,2021-01-18,41.0,39.5,-3.66,5,未達標
1325,2021-01-12,2021-01-14,88.8,83.6,-5.86,2,失敗
6504,2021-01-12,2021-01-19,182.0,178.0,-2.2,5,未達標
8473,2021-01-12,2021-01-19,40.05,39.65,-1.0,5,未達標
5474,2021-01-13,2021-01-20,179.0,162.5,-9.22,5,失敗
1569,2021-01-14,2021-01-20,28.65,26.35,-8.03,4,失敗
2456,2021-01-14,2021-01-18,115.0,109.0,-5.22,2,失敗
6416,2021-01-14,2021-01-20,130.0,123.0,-5.38,4,失敗
6514,2021-01-14,2021-01-21,45.2,45.3,0.22,5,未達標
6591,2021-01-14,2021-01-20,64.3,60.3,-6.22,4,失敗
8450,2021-01-14,2021-01-21,23.1,22.7,-1.73,5,未達標
4120,2021-01-15,2021-01-18,51.4,47.8,-7.0,1,失敗
4552,2021-01-15,2021-01-22,35.4,34.45,-2.68,5,未達標
2501,2021-01-18,2021-01-25,20.0,19.1,-4.5,5,未達標
4995,2021-01-18,2021-01-25,38.0,37.5,-1.32,5,未達標
5102,2021-01-19,2021-01-26,15.65,15.5,-0.96,5,未達標
5904,2021-01-19,2021-01-26,583.0,574.0,-1.54,5,未達標
6504,2021-01-19,2021-01-26,178.0,183.0,2.81,5,未達標
9103,2021-01-19,2021-01-26,28.95,30.0,3.63,5,未達標
9919,2021-01-19,2021-01-26,31.7,34.05,7.41,5,未達標
2108,2021-01-20,2021-01-27,60.7,62.9,3.62,5,未達標
5321,2021-01-20,2021-01-27,31.15,30.75,-1.28,5,未達標
2838A,2021-01-21,2021-01-28,52.2,51.8,-0.77,5,未達標
4907,2021-01-21,2021-01-22,28.25,26.25,-7.08,1,失敗
5604,2021-01-21,2021-01-28,66.5,66.0,-0.75,5,未達標
5474,2021-01-22,2021-01-29,172.0,180.0,4.65,5,未達標
6230,2021-01-22,2021-01-29,218.5,212.5,-2.75,5,未達標
9958,2021-01-22,2021-01-29,105.0,100.5,-4.29,5,未達標
00654R,2021-01-25,2021-02-01,10.06,10.47,4.08,5,未達標
1589,2021-01-25,2021-02-01,80.3,76.6,-4.61,5,未達標
3088,2021-01-25,2021-02-01,51.2,51.6,0.78,5,未達標
3669,2021-01-25,2021-02-01,78.5,83.8,6.75,5,未達標
5450,2021-01-25,2021-02-01,16.3,17.7,8.59,5,未達標
6290,2021-01-25,2021-02-01,54.3,51.1,-5.89,5,失敗
6576,2021-01-25,2021-01-27,89.2,83.0,-6.95,2,失敗
8089,2021-01-25,2021-01-28,42.7,39.85,-6.67,3,失敗
8432,2021-01-25,2021-02-01,59.4,58.0,-2.36,5,未達標
8436,2021-01-25,2021-02-01,201.5,209.0,3.72,5,未達標
9935,2021-01-25,2021-02-01,26.75,26.05,-2.62,5,未達標
4198,2021-01-26,2021-01-29,8.13,7.32,-9.96,3,失敗
3689,2021-01-27,2021-02-03,29.8,29.0,-2.68,5,未達標
3710,2021-01-27,2021-01-29,9.35,11.1,18.72,2,勝利
5905,2021-01-28,2021-02-04,10.3,10.4,0.97,5,未達標
2630,2021-01-29,2021-02-03,17.0,16.1,-5.29,3,失敗
1742,2021-02-01,2021-02-17,19.15,19.6,2.35,5,未達標
1783,2021-02-01,2021-02-17,22.75,22.95,0.88,5,未達標
1808,2021-02-01,2021-02-17,59.0,61.3,3.9,5,未達標
3303,2021-02-01,2021-02-17,22.05,22.65,2.72,5,未達標
4803,2021-02-01,2021-02-17,36.8,37.2,1.09,5,未達標
5324,2021-02-01,2021-02-17,10.4,10.8,3.85,5,未達標
6703,2021-02-01,2021-02-03,116.5,110.0,-5.58,2,失敗
8415,2021-02-01,2021-02-17,26.1,25.75,-1.34,5,未達標
1444,2021-02-02,2021-02-18,11.7,12.05,2.99,5,未達標
